VendorID,VendorName,Category,Region,Country,ContractStartDate,ContractEndDate,ContractValue_USD,ActualSpend_USD,DeliveryLeadTime_Days,OnTimeDeliveryRate,QualityScore,DefectRate_Percent,PaymentTerms_Days,InvoiceAccuracy_Percent,SupportResponseTime_Hours,ComplianceScore,SustainabilityRating,NumOrders,NumLateOrders,NumDisputes,NumEscalations,PrimaryContact,ContactEmail,PreferredCommunication,YearsInBusiness,CertificationISO,CertificationOther,RiskTier,LastAuditDate,AuditScore,Notes
V078,Zeta Eco Products,Manufacturing,Europe,Sweden,2023-02-01,2026-01-31,357000.0,341700.0,5.1,0.9792,93.84,0.51,45.9,99.96000000000001,3.06,94.86,A,204.0,8.16,1.02,0.0,Astrid Olsson,aolsson@zetaeco.se,Email,8.16,Yes,ISO14001,Low,2024-09-03,96.9,Green manufacturing leader
V079,Eta Office Tech,IT Services,North America,USA,2022-09-01,2025-08-31,442900.0,427450.0,2.06,0.9991,96.82000000000001,0.41200000000000003,30.900000000000002,101.97,2.06,97.85000000000001,A,278.1,8.24,1.03,0.0,Robert Mills,rmills@etaofficetech.com,Email,11.33,Yes,SOC2,Low,2024-08-18,98.88,Great IT support vendor
V080,Theta Bio Plastics,Manufacturing,Asia Pacific,Singapore,2023-01-01,2026-12-31,728000.0,696800.0,6.24,0.988,94.64,0.728,62.400000000000006,101.92,4.16,95.68,A,291.2,14.56,2.08,0.0,Derek Yong,dyong@thetabio.sg,Email,10.4,Yes,ISO14001,Low,2024-09-10,97.76,Innovative bioplastics
V081,Iota Road Freight,Logistics,Africa,Kenya,2022-03-01,2025-02-28,300000.0,310000.0,9.0,0.88,79.0,2.2,45.0,92.0,10.0,80.0,C,230.0,28.0,8.0,3.0,Joseph Mwangi,jmwangi@iotaroad.ke,Phone,15.0,Yes,,High,2023-10-10,76.0,Road safety compliance needed
V082,Kappa Solar Panels,Energy,Asia Pacific,China,2022-10-01,2027-09-30,2222000.0,2121000.0,8.08,0.9393,88.88,1.01,60.6,97.97,5.05,90.9,A,303.0,21.21,3.0300000000000002,1.01,Zhao Qian,zqian@kappasolar.cn,Email,14.14,Yes,UL Certified,Low,2024-04-20,92.92,Growing solar supplier
V083,Lambda Insurance Svcs,Professional Services,Europe,UK,2021-01-01,2025-12-31,408000.0,402900.0,1.02,1.0098,95.88,0.306,30.6,100.98,1.02,96.9,A+,357.0,4.08,0.0,0.0,Patricia Hughes,phughes@lambdainsure.co.uk,Email,30.6,Yes,FCA Regulated,Low,2024-07-30,98.94,Critical insurance partner
V084,Mu Electronic Waste,Facilities,North America,USA,2022-06-01,2025-05-31,123600.0,121540.0,3.09,0.9888,89.61,0.927,30.900000000000002,99.91,3.09,91.67,B,195.70000000000002,8.24,1.03,0.0,Nathan Brooks,nbrooks@muewaste.com,Email,9.27,Yes,R2 Certified,Low,2024-06-20,93.73,Responsible e-waste handler
V085,Nu Polymer Solutions,Manufacturing,Europe,Italy,2021-08-01,2024-07-31,405600.0,416000.0,7.28,0.9256000000000001,83.2,2.184,46.800000000000004,97.76,8.32,84.24000000000001,B,260.0,29.12,6.24,2.08,Stefano Ferrari,sferrari@nupolymers.it,Phone,19.76,Yes,ISO9001,Medium,2024-02-04,86.32000000000001,Polymer quality variable
V086,Xi Broadcast Media,Marketing,Asia Pacific,Australia,2023-03-01,2025-02-28,180000.0,172000.0,2.0,0.97,92.0,0.4,30.0,99.0,2.0,93.0,A,140.0,4.0,0.0,0.0,Sandra White,swhite@xibroadcast.au,Email,8.0,Yes,,Low,2024-08-06,94.0,Excellent media partner
V087,Omicron Mining Equip,Manufacturing,Africa,Zambia,2021-07-01,2024-06-30,646400.0,666600.0,22.22,0.808,72.72,4.545,60.6,87.87,20.2,71.71,D,101.0,20.2,11.11,7.07,Samuel Banda,sbanda@omicronmining.zm,Phone,25.25,Yes,ISO45001,High,2023-08-30,65.65,Safety issues critical
V088,Pi Eco Tourism,Professional Services,Middle East,Jordan,2023-06-01,2025-05-31,112200.0,107100.0,3.06,0.9792,90.78,0.8160000000000001,30.6,98.94,4.08,91.8,B,91.8,4.08,1.02,0.0,Layla Khalil,lkhalil@piecotourism.jo,Email,6.12,No,,Low,2024-07-25,92.82000000000001,Niche tourism procurement
V089,Rho Label Printing,Printing,Europe,Netherlands,2022-07-01,2025-06-30,77250.0,75190.0,3.09,0.9784999999999999,89.61,0.927,30.900000000000002,99.91,3.09,90.64,B,206.0,10.3,2.06,0.0,Wouter de Vries,wdevries@rholabel.nl,Email,8.24,Yes,,Low,2024-05-28,91.67,Good label quality
V090,Sigma Paper Mill,Raw Materials,Asia Pacific,Indonesia,2021-02-01,2024-01-31,582400.0,598000.0,16.64,0.8632,76.96000000000001,3.8480000000000003,62.400000000000006,91.52000000000001,15.600000000000001,78.0,D,228.8,38.480000000000004,14.56,7.28,Budi Santoso,bsantoso@sigmapapermill.id,Phone,33.28,Yes,PEFC,High,2023-07-15,70.72,Forest compliance risk
V091,Tau Cold Storage,Logistics,North America,USA,2022-11-01,2025-10-31,290000.0,285000.0,3.0,0.95,89.0,0.9,30.0,98.0,4.0,90.0,B,230.0,12.0,2.0,0.0,Paul West,pwest@taucold.com,Email,15.0,Yes,HACCP,Low,2024-06-30,92.0,Reliable cold chain
V092,Upsilon Paint Coatings,Manufacturing,Europe,Germany,2021-05-01,2025-04-30,313100.0,308050.0,6.0600000000000005,0.9393,86.86,1.212,45.45,96.96000000000001,5.05,87.87,B,222.2,15.15,3.0300000000000002,1.01,Gerd Hoffmann,ghoffmann@upsilonpaint.de,Email,24.240000000000002,Yes,ISO14001,Low,2024-04-14,89.89,Good coatings supplier
V093,Phi Textile Lab,Textiles,Asia Pacific,Bangladesh,2022-02-01,2025-01-31,265200.0,275400.0,14.280000000000001,0.8568,74.46000000000001,4.08,61.2,89.76,14.280000000000001,71.4,D,173.4,27.54,13.26,6.12,Farida Begum,fbegum@phitextile.bd,Email,10.2,No,,High,2023-09-08,65.28,Ongoing labor audit concerns
V094,Chi Electric Vehicles,Manufacturing,Asia Pacific,China,2023-01-01,2027-12-31,3605000.0,3450500.0,12.36,0.9373,90.64,1.03,92.7,99.91,6.18,92.7,A,288.40000000000003,25.75,4.12,1.03,Li Mingzhu,lmingzhu@chiev.cn,Email,9.27,Yes,ISO14001,Medium,2024-05-25,93.73,Strategic EV supplier
V095,Psi Procurement Svcs,Professional Services,North America,USA,2022-07-01,2025-06-30,561600.0,540800.0,1.04,1.0192,97.76,0.312,31.200000000000003,104.0,2.08,98.8,A+,332.8,6.24,0.0,0.0,Eleanor Price,eprice@psiprocure.com,Email,17.68,Yes,CPSM Certified,Low,2024-09-12,100.88000000000001,Outstanding procurement partner
V096,Omega Crane Services,Facilities,Middle East,UAE,2021-10-01,2024-09-30,780000.0,760000.0,5.0,0.93,85.0,1.3,60.0,96.0,6.0,87.0,B,140.0,10.0,2.0,1.0,Bilal Rahman,bprahman@omegacrane.ae,Phone,20.0,Yes,ISO45001,Low,2024-04-08,89.0,Good crane operations
V097,Alpha Cybersecurity,IT Services,North America,USA,2023-07-01,2026-06-30,1414000.0,1363500.0,1.01,0.9999,98.98,0.101,60.6,101.0,1.01,99.99,A+,303.0,3.0300000000000002,0.0,0.0,Victor Hugo,vhugo@alphacyber.com,Email,11.11,Yes,ISO27001,Low,2024-09-25,99.99,Premier cybersecurity partner
V098,Beta Rail Logistics,Logistics,Europe,France,2021-03-01,2025-02-28,489600.0,474300.0,10.2,0.9282,84.66,1.6320000000000001,45.9,96.9,8.16,85.68,B,275.4,24.48,5.1,1.02,Louis Bernard,lbernard@betarail.fr,Email,28.560000000000002,Yes,,Medium,2024-02-25,87.72,Rail freight performance solid
V099,Gamma Drone Services,Manufacturing,Asia Pacific,Japan,2023-05-01,2026-04-30,597400.0,571650.0,2.06,1.0094,98.88,0.309,61.800000000000004,101.97,2.06,99.91,A+,226.6,4.12,0.0,0.0,Hayashi Nobuo,nhayashi@gammadrone.jp,Email,7.21,Yes,,Low,2024-09-08,100.94,Cutting edge drone tech
V100,Delta ERP Software,IT Services,North America,USA,2022-01-01,2025-12-31,3328000.0,3224000.0,1.04,1.0192,100.88000000000001,0.20800000000000002,93.60000000000001,104.0,1.04,101.92,A+,728.0,14.56,1.04,0.0,Steve Rogers,srogers@deltaerp.com,Email,20.8,Yes,SOC2 Type II,Low,2024-09-30,102.96000000000001,Core ERP system vendor
V001,AlphaSupply Co.,Raw Materials,North America,USA,2022-01-01,2024-12-31,500000.0,487500.0,7.0,0.95,88.0,1.2,30.0,98.0,4.0,92.0,A,240.0,12.0,3.0,1.0,John Smith,jsmith@alphasupply.com,Email,15.0,Yes,SOC2,Low,2024-03-10,91.0,Reliable long-term vendor
V002,BetaLogistics Ltd,Logistics,Europe,Germany,2021-06-01,2024-05-31,323200.0,338350.0,3.0300000000000002,0.8989,82.82000000000001,0.808,45.45,95.95,6.0600000000000005,87.87,B,186.85,20.2,5.05,2.02,Anna Müller,amuller@betalog.de,Phone,22.22,Yes,,Medium,2024-01-15,84.84,Occasional delays in Q4
V003,Gamma Tech Solutions,IT Services,Asia Pacific,India,2023-01-01,2025-12-31,765000.0,724200.0,1.02,0.9996,96.9,0.306,61.2,100.98,1.02,98.94,A+,316.2,6.12,1.02,0.0,Ravi Kumar,rkumar@gammatech.in,Email,10.2,Yes,CMMI,Low,2024-06-01,97.92,Top performer IT vendor
V004,Delta Packaging Inc,Packaging,North America,Canada,2022-03-15,2024-03-14,216300.0,231750.0,5.15,0.9373,81.37,2.1630000000000003,30.900000000000002,96.82000000000001,8.24,82.4,C,133.9,12.36,7.21,3.09,Lisa Chen,lchen@deltapkg.ca,Email,8.24,No,,High,2023-11-20,74.16,Quality issues flagged Q3
V005,Epsilon Chemicals,Raw Materials,Middle East,UAE,2021-01-01,2023-12-31,936000.0,904800.0,10.4,0.9048,88.4,1.872,46.800000000000004,99.84,12.48,86.32000000000001,B,416.0,54.08,9.36,4.16,Hassan Al-Farsi,hfarsi@epsilonchem.ae,Email,31.200000000000003,Yes,REACH,Medium,2024-02-28,83.2,Compliance review pending
V006,Zeta Manufacturing,Manufacturing,Asia Pacific,China,2020-07-01,2024-06-30,1200000.0,1150000.0,14.0,0.82,77.0,3.4,60.0,91.0,18.0,75.0,C,520.0,93.0,18.0,8.0,Wang Fang,wfang@zetamfg.cn,Phone,20.0,Yes,ISO14001,High,2024-04-05,70.0,High defect rate needs review
V007,Eta Consulting Group,Professional Services,Europe,UK,2023-06-01,2025-05-31,454500.0,434300.0,2.02,0.9696,91.91,0.505,30.3,99.99,2.02,94.94,A,202.0,8.08,2.02,0.0,Emily Watson,ewatson@etacg.co.uk,Email,12.120000000000001,Yes,Cyber Essentials,Low,2024-07-01,93.93,Excellent professional services
V008,Theta Office Supplies,Office Supplies,North America,USA,2022-09-01,2024-08-31,81600.0,83640.0,4.08,0.9486000000000001,85.68,1.02,15.3,98.94,3.06,90.78,B,306.0,21.42,4.08,1.02,Mark Johnson,mjohnson@thetaoffice.com,Email,7.140000000000001,No,,Low,2024-05-15,89.76,Minor budget overrun
V009,Iota Energy Services,Energy,Europe,Netherlands,2021-11-01,2024-10-31,618000.0,607700.0,1.03,1.0197,98.88,0.20600000000000002,61.800000000000004,103.0,1.03,101.97,A+,154.5,2.06,0.0,0.0,Pieter Vos,pvos@iotaenergy.nl,Email,25.75,Yes,ISO50001,Low,2024-08-20,100.94,Best in class energy vendor
V010,Kappa Transport Co,Logistics,Asia Pacific,Singapore,2022-02-01,2025-01-31,286000.0,301600.0,3.12,0.936,84.24000000000001,1.56,46.800000000000004,96.72,7.28,85.28,B,218.4,21.84,6.24,2.08,Lee Mei,lmei@kappatrans.sg,Phone,18.72,Yes,,Medium,2024-03-22,84.24000000000001,Rising costs concern
V011,Lambda Foods Ltd,Food & Beverage,North America,USA,2023-01-01,2025-12-31,1100000.0,1050000.0,6.0,0.94,89.0,0.9,30.0,98.0,5.0,91.0,A,480.0,29.0,5.0,1.0,Sarah Brown,sbrown@lambdafoods.com,Email,14.0,Yes,FSSC22000,Low,2024-07-10,92.0,Strong food safety record
V012,Mu Pharma Supplies,Pharmaceuticals,Europe,Switzerland,2020-04-01,2025-03-31,2020000.0,1969500.0,4.04,0.9797,94.94,0.404,90.9,99.99,2.02,96.96000000000001,A+,353.5,11.11,1.01,0.0,Claire Dubois,cdubois@mupharma.ch,Email,35.35,Yes,GMP,Low,2024-06-25,97.97,Critical supplier - audit annually
V013,Nu Steel Works,Raw Materials,North America,USA,2021-08-01,2024-07-31,714000.0,734400.0,9.18,0.8772,79.56,2.856,45.9,93.84,10.2,80.58,C,316.2,44.88,11.22,5.1,Tom Harris,tharris@nusteelworks.com,Phone,28.560000000000002,Yes,,High,2023-12-01,75.48,Price increases and delays
V014,Xi Electronics,Electronics,Asia Pacific,South Korea,2022-05-01,2025-04-30,978500.0,957900.0,7.21,0.9579000000000001,92.7,0.721,61.800000000000004,99.91,4.12,95.79,A,432.6,29.87,3.09,1.03,Kim Jae-won,jkim@xielectronics.kr,Email,20.6,Yes,RoHS,Low,2024-04-18,96.82000000000001,Strong electronics supplier
V015,Omicron Textiles,Textiles,Asia Pacific,Bangladesh,2021-03-01,2024-02-29,416000.0,426400.0,12.48,0.8632,74.88,4.368,62.400000000000006,91.52000000000001,15.600000000000001,70.72,D,208.0,35.36,14.56,7.28,Rahim Chowdhury,rchowdhury@omitextiles.bd,Email,9.36,No,,High,2023-10-05,65.52,Labor compliance issues flagged
V016,Pi Automation Ltd,Automation,Europe,Germany,2023-03-01,2026-02-28,1500000.0,1420000.0,2.0,0.98,97.0,0.2,60.0,100.0,1.0,98.0,A+,190.0,4.0,0.0,0.0,Klaus Weber,kweber@piautomation.de,Email,15.0,Yes,TUV,Low,2024-09-01,99.0,Premium automation partner
V017,Rho Medical Devices,Medical,North America,USA,2022-01-15,2025-01-14,1818000.0,1807900.0,5.05,0.9696,93.93,0.505,90.9,99.99,3.0300000000000002,97.97,A,323.2,13.13,1.01,0.0,Dr. Amy Lee,alee@rhomedical.com,Email,22.22,Yes,FDA21CFR,Low,2024-05-30,96.96000000000001,FDA-compliant critical vendor
V018,Sigma Waste Management,Facilities,Europe,France,2021-07-01,2024-06-30,153000.0,158100.0,2.04,0.9588,84.66,1.122,30.6,97.92,5.1,86.7,B,265.2,16.32,4.08,1.02,Jean Dupont,jdupont@sigmawaste.fr,Phone,11.22,Yes,ISO14001,Low,2024-02-14,88.74,Slight cost overrun
V019,Tau Printing Services,Printing,Asia Pacific,Australia,2023-02-01,2025-01-31,97850.0,92700.0,3.09,0.9784999999999999,88.58,0.8240000000000001,30.900000000000002,99.91,4.12,90.64,B,175.1,9.27,2.06,0.0,James O'Brien,jobrien@tauprint.au,Email,6.18,No,,Low,2024-07-22,91.67,Good quality printing
V020,Upsilon Cloud Services,IT Services,North America,USA,2022-07-01,2025-06-30,2288000.0,2184000.0,1.04,1.0296,101.92,0.10400000000000001,93.60000000000001,104.0,1.04,102.96000000000001,A+,520.0,5.2,0.0,0.0,Rachel Kim,rkim@upsiloncloud.com,Email,9.36,Yes,SOC2 Type II,Low,2024-09-15,102.96000000000001,Best cloud vendor
V021,Phi Hardware Co,Manufacturing,Asia Pacific,Taiwan,2021-10-01,2024-09-30,550000.0,570000.0,8.0,0.88,80.0,2.3,45.0,93.0,9.0,81.0,B,280.0,34.0,8.0,3.0,Huang Wei,hwei@phihardware.tw,Email,17.0,Yes,ISO9001,Medium,2024-01-30,82.0,Slightly above budget
V022,Chi Renewable Energy,Energy,Europe,Denmark,2023-01-01,2027-12-31,3030000.0,2929000.0,1.01,0.9999,97.97,0.101,90.9,101.0,2.02,99.99,A+,121.2,1.01,0.0,0.0,Sofie Hansen,shansen@chirenew.dk,Email,12.120000000000001,Yes,ISO50001,Low,2024-08-05,99.99,Green energy pioneer
V023,Psi Freight Solutions,Logistics,North America,USA,2021-05-01,2024-04-30,387600.0,408000.0,5.1,0.8874,80.58,2.04,30.6,93.84,8.16,81.6,C,336.6,43.86,10.2,4.08,Mike Torres,mtorres@psifreight.com,Phone,16.32,Yes,,High,2023-09-18,74.46000000000001,Frequent delays and disputes
V024,Omega Construction,Facilities,Middle East,Saudi Arabia,2020-09-01,2024-08-31,5150000.0,4944000.0,30.900000000000002,0.8755,78.28,3.193,92.7,92.7,24.72,79.31,C,61.800000000000004,9.27,8.24,4.12,Abdullah Nasser,anasser@omegacons.sa,Phone,41.2,Yes,ISO45001,High,2024-03-01,77.25,Large contract - monitor closely
V025,Alpha Prime Metals,Raw Materials,Europe,Sweden,2022-06-01,2025-05-31,832000.0,816400.0,11.440000000000001,0.9464,87.36,1.6640000000000001,62.400000000000006,99.84,7.28,89.44,B,384.8,35.36,6.24,2.08,Erik Lindqvist,elindqvist@alprimemetals.se,Email,24.96,Yes,ISO9001,Medium,2024-04-10,88.4,Solid metals supplier
V026,Beta Nova IT,IT Services,Asia Pacific,Japan,2023-04-01,2026-03-31,1300000.0,1250000.0,1.0,0.97,96.0,0.3,60.0,99.0,2.0,96.0,A,220.0,7.0,1.0,0.0,Tanaka Hiroshi,thiroshi@betanova.jp,Email,18.0,Yes,ISMS,Low,2024-07-18,97.0,Strong Japanese IT partner
V027,Gamma Flex Staffing,Professional Services,North America,USA,2021-02-01,2024-01-31,606000.0,626200.0,1.01,0.9393,85.85,0.707,30.3,97.97,3.0300000000000002,88.88,B,404.0,28.28,5.05,2.02,Nancy White,nwhite@gammaflex.com,Email,10.1,No,,Medium,2024-02-20,86.86,Reliable staffing agency
V028,Delta Marine Logistics,Logistics,Asia Pacific,Singapore,2020-11-01,2024-10-31,918000.0,897600.0,21.42,0.8568,79.56,2.55,61.2,92.82000000000001,16.32,80.58,C,153.0,24.48,9.18,4.08,Tan Ah Kow,takow@deltamarine.sg,Phone,27.54,Yes,ISPS,High,2023-11-28,75.48,Customs delays frequent
V029,Epsilon Digital Media,Marketing,Europe,Ireland,2023-05-01,2025-04-30,257500.0,247200.0,2.06,0.9991,94.76,0.41200000000000003,30.900000000000002,101.97,2.06,95.79,A,185.4,5.15,1.03,0.0,Fiona O'Sullivan,fosullivan@epsilondigital.ie,Email,7.21,Yes,,Low,2024-06-12,96.82000000000001,High quality digital campaigns
V030,Zeta AgriSupply,Food & Beverage,Africa,Kenya,2022-01-01,2025-12-31,364000.0,353600.0,14.56,0.9152,84.24000000000001,1.976,46.800000000000004,97.76,10.4,85.28,B,208.0,24.96,6.24,2.08,David Kamau,dkamau@zetaagri.ke,Email,13.52,Yes,GlobalGAP,Medium,2024-03-25,86.32000000000001,Growing agricultural partner
V031,Eta Biotech,Pharmaceuticals,North America,USA,2021-09-01,2025-08-31,1600000.0,1580000.0,4.0,0.96,93.0,0.5,90.0,99.0,3.0,96.0,A+,290.0,12.0,1.0,0.0,Dr. Priya Shah,pshah@etabiotech.com,Email,20.0,Yes,GMP,Low,2024-08-15,97.0,Critical biotech supplier
V032,Theta Safety Gear,Manufacturing,Europe,Italy,2022-04-01,2024-03-31,181800.0,186850.0,6.0600000000000005,0.909,82.82000000000001,1.7169999999999999,30.3,95.95,6.0600000000000005,83.83,B,222.2,22.22,5.05,1.01,Marco Rossi,mrossi@thetasafety.it,Email,9.09,Yes,CE Mark,Medium,2024-05-05,84.84,Slight quality variance
V033,Iota Data Analytics,IT Services,North America,USA,2023-06-01,2026-05-31,1122000.0,1060800.0,1.02,1.0098,99.96000000000001,0.10200000000000001,61.2,102.0,1.02,100.98,A+,265.2,3.06,0.0,0.0,Kevin Park,kpark@iotadata.com,Email,8.16,Yes,SOC2,Low,2024-09-20,100.98,Top data analytics vendor
V034,Kappa Ceramics,Raw Materials,Asia Pacific,Japan,2021-05-01,2024-04-30,236900.0,231750.0,10.3,0.9476000000000001,88.58,1.3390000000000002,46.35,98.88,5.15,89.61,B,185.4,14.42,3.09,1.03,Yamamoto Kenji,kyamamoto@kappaceramics.jp,Email,32.96,Yes,ISO9001,Low,2024-04-30,90.64,Specialized ceramics supplier
V035,Lambda Civil Eng,Facilities,Middle East,Qatar,2020-06-01,2024-05-31,4368000.0,4264000.0,46.800000000000004,0.8632,78.0,3.64,93.60000000000001,92.56,31.200000000000003,76.96000000000001,C,46.800000000000004,8.32,7.28,5.2,Mohammed Al-Rashid,malrashid@lambdacivil.qa,Phone,36.4,Yes,ISO45001,High,2024-01-10,74.88,Large infra project - active monitoring
V036,Mu Freight Forwarding,Logistics,Africa,South Africa,2022-08-01,2025-07-31,420000.0,430000.0,8.0,0.9,82.0,1.8,45.0,94.0,7.0,83.0,B,250.0,25.0,6.0,2.0,Sipho Nkosi,snkosi@mufreight.za,Email,14.0,Yes,IATA,Medium,2024-06-08,84.0,Expanding African network
V037,Nu Robotics,Automation,Asia Pacific,South Korea,2023-02-01,2026-01-31,2525000.0,2424000.0,3.0300000000000002,0.9797,96.96000000000001,0.303,90.9,99.99,2.02,97.97,A+,151.5,5.05,0.0,0.0,Park Jun-seo,jpak@nurobots.kr,Email,11.11,Yes,CE Mark,Low,2024-08-30,98.98,Cutting edge robotics
V038,Xi Solar Energy,Energy,North America,USA,2021-12-01,2026-11-30,1836000.0,1785000.0,2.04,0.9996,96.9,0.306,91.8,100.98,2.04,99.96000000000001,A+,204.0,4.08,0.0,0.0,Carlos Mendez,cmendez@xisolar.com,Email,10.2,Yes,UL Certified,Low,2024-07-12,99.96000000000001,Excellent green energy
V039,Omicron Furniture,Office Supplies,Europe,Poland,2022-03-01,2025-02-28,133900.0,131840.0,7.21,0.9579000000000001,86.52,1.236,30.900000000000002,98.88,5.15,88.58,B,195.70000000000002,13.39,3.09,0.0,Piotr Kowalski,pkowalski@omifurniture.pl,Email,16.48,Yes,,Low,2024-05-18,89.61,Good quality office furniture
V040,Pi Security Systems,IT Services,North America,USA,2022-10-01,2025-09-30,707200.0,686400.0,1.04,1.0192,98.8,0.41600000000000004,62.400000000000006,102.96000000000001,2.08,99.84,A,239.20000000000002,5.2,1.04,0.0,Sandra White,swhite@pisecurity.com,Email,13.52,Yes,ISO27001,Low,2024-09-05,99.84,Strong cybersecurity vendor
V041,Rho Textile Exports,Textiles,Asia Pacific,Vietnam,2021-06-01,2024-05-31,310000.0,320000.0,13.0,0.85,74.0,3.8,45.0,89.0,14.0,71.0,D,170.0,26.0,12.0,6.0,Nguyen Van Hai,nvhai@rhotextile.vn,Email,8.0,No,,High,2023-08-12,65.0,Ethics compliance concerns
V042,Sigma Marine Parts,Manufacturing,Europe,Greece,2022-07-01,2025-06-30,292900.0,287850.0,9.09,0.9191,83.83,1.5150000000000001,45.45,95.95,7.07,84.84,B,212.1,19.19,4.04,1.01,Nikos Papadopoulos,npapadopoulos@sigmamarine.gr,Email,20.2,Yes,ISO9001,Low,2024-04-22,86.86,Reliable marine parts supplier
V043,Tau Chemical Dist,Raw Materials,North America,USA,2021-04-01,2024-03-31,652800.0,663000.0,8.16,0.8976000000000001,81.6,2.244,61.2,94.86,9.18,82.62,C,306.0,36.72,8.16,3.06,Greg Nelson,gnelson@tauchem.com,Phone,19.38,Yes,REACH,Medium,2024-01-28,81.6,Cost overruns and delays
V044,Upsilon Wind Energy,Energy,Europe,Spain,2023-01-01,2027-12-31,2884000.0,2781000.0,2.06,1.0094,97.85000000000001,0.20600000000000002,92.7,103.0,2.06,99.91,A+,113.3,2.06,0.0,0.0,Maria Fernandez,mfernandez@upsilonwind.es,Email,15.450000000000001,Yes,ISO50001,Low,2024-09-10,100.94,Premier wind energy vendor
V045,Phi Robotics Parts,Manufacturing,Asia Pacific,China,2022-01-01,2025-12-31,780000.0,811200.0,11.440000000000001,0.8736,79.04,3.3280000000000003,62.400000000000006,93.60000000000001,13.52,80.08,C,353.6,57.2,13.52,6.24,Liu Yang,lyang@phirobotics.cn,Phone,12.48,Yes,ISO9001,High,2023-12-15,73.84,Quality and delivery issues
V046,Chi Consulting,Professional Services,Europe,France,2022-09-01,2025-08-31,380000.0,365000.0,2.0,0.96,91.0,0.5,30.0,99.0,2.0,93.0,A,210.0,8.0,1.0,0.0,Sophie Martin,smartin@chiconsult.fr,Email,14.0,Yes,,Low,2024-06-28,94.0,Very strong consulting services
V047,Psi Grain Trading,Food & Beverage,Africa,Nigeria,2021-10-01,2024-09-30,484800.0,464600.0,18.18,0.8686,79.79,2.424,60.6,92.92,13.13,80.8,C,181.8,25.25,8.08,4.04,Chidi Okonkwo,cokonkwo@psigrains.ng,Phone,21.21,Yes,GlobalGAP,High,2023-11-05,77.77,Import compliance issues
V048,Omega Tech Hardware,Electronics,North America,USA,2022-06-01,2025-05-31,1071000.0,1040400.0,5.1,0.969,93.84,0.612,61.2,99.96000000000001,3.06,94.86,A,397.8,20.4,2.04,0.0,Bruce Adams,badams@omegatechhw.com,Email,16.32,Yes,RoHS,Low,2024-08-12,96.9,Strong hardware vendor
V049,Alpha Dental Supplies,Pharmaceuticals,Europe,Belgium,2021-03-01,2025-02-28,432600.0,427450.0,5.15,0.9784999999999999,93.73,0.721,61.800000000000004,100.94,3.09,94.76,A,247.20000000000002,12.36,2.06,0.0,Luc Peeters,lpeeters@alphadental.be,Email,18.54,Yes,CE Mark,Low,2024-07-05,95.79,Niche dental supplies leader
V050,Beta Outsource BPO,Professional Services,Asia Pacific,Philippines,2023-01-01,2025-12-31,936000.0,904800.0,1.04,1.0088,96.72,0.41600000000000004,31.200000000000003,102.96000000000001,2.08,97.76,A,624.0,18.72,2.08,0.0,Maria Santos,msantos@betabpo.ph,Email,10.4,Yes,ISO27001,Low,2024-09-01,98.8,Outstanding BPO partner
V051,Gamma Packaging,Packaging,Europe,Netherlands,2022-05-01,2025-04-30,195000.0,190000.0,4.0,0.94,87.0,1.0,30.0,97.0,4.0,89.0,B,230.0,14.0,3.0,0.0,Hans Bakker,hbakker@gammapkg.nl,Email,11.0,Yes,FSC,Low,2024-06-15,90.0,Eco-friendly packaging
V052,Delta Air Freight,Logistics,North America,USA,2021-08-01,2025-07-31,565600.0,580750.0,2.02,0.9191,83.83,1.414,30.3,95.95,6.0600000000000005,84.84,B,313.1,28.28,6.0600000000000005,2.02,Chris Evans,cevans@deltaairfreight.com,Email,20.2,Yes,IATA,Medium,2024-02-08,85.85,Competitive air freight
V053,Epsilon Labs,IT Services,Europe,Germany,2023-03-01,2026-02-28,897600.0,856800.0,1.02,1.0098,98.94,0.20400000000000001,61.2,102.0,1.02,99.96000000000001,A+,193.8,2.04,0.0,0.0,Helga Schmidt,hschmidt@epsilonlabs.de,Email,9.18,Yes,ISO27001,Low,2024-08-28,100.98,Exceptional R&D partner
V054,Zeta Metals Casting,Manufacturing,Asia Pacific,India,2022-02-01,2025-01-31,473800.0,489250.0,10.3,0.9064,82.4,2.1630000000000003,46.35,95.79,9.27,83.43,B,267.8,31.93,7.21,3.09,Suresh Patel,spatel@zetametals.in,Phone,22.66,Yes,ISO9001,Medium,2024-03-18,84.46000000000001,Casting quality improving
